,SID,PID,LotFrontage,LotArea,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodel,Exterior1,BsmtFinSF1,BsmtFinSF2,CentralAir,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleCondition,SalePrice,TotalSqftCalc,TotalBathCalc,CornerLotInd,FireplaceInd1,FireplaceInd2,FireplaceAdder1,FireplaceAdder2,CentralAirInd,BrickInd,VinylSidingInd,PoolInd,WoodDeckInd,PorchInd,QualityIndex,I2006,I2007,I2008,I2009,I2010,u,train
969,2435,528240080,106,11194,Corner,Gilbert,2Story,8,5,2000,2000,VinylSd,0,0,Y,1936,0,0,2,1,3,7,1,2,504,188,124,0,0,0,0,11,2006,Normal,230500,1936,2.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.1410021574702114,1.0
970,2436,528250060,63,7875,Inside,Gilbert,2Story,7,5,2003,2003,VinylSd,0,0,Y,1509,0,0,2,1,3,8,1,2,393,0,75,0,0,0,0,7,2006,Normal,180000,1509,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.8815474745351821,0.0
971,2440,528290140,58,10852,Inside,Gilbert,2Story,6,5,2000,2000,VinylSd,786,0,Y,1671,1,0,2,1,3,7,1,2,472,0,38,0,0,0,0,2,2006,Normal,173000,2457,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.44907017005607486,1.0
972,2442,528294070,66,8738,Inside,Gilbert,2Story,7,5,1999,1999,VinylSd,0,0,Y,2291,0,0,2,1,4,8,1,2,429,192,0,0,0,0,0,2,2006,Normal,230000,2291,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.4776947346981615,1.0
973,2443,528315030,82,9452,Inside,NoRidge,2Story,8,5,1997,1998,VinylSd,1074,0,Y,2392,1,0,2,1,3,7,1,3,870,0,70,0,0,0,0,6,2006,Normal,348000,3466,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.19921792950481176,1.0
974,2444,528315070,84,9660,Inside,NoRidge,2Story,8,5,1998,1998,VinylSd,791,0,Y,1976,1,0,2,1,3,7,1,3,885,210,31,0,0,0,0,2,2006,Normal,286000,2767,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.9223671862855554,0.0
975,2445,528315080,83,9545,Corner,NoRidge,2Story,8,5,2000,2000,VinylSd,505,0,Y,2234,1,0,2,1,3,7,1,3,768,0,50,0,0,0,0,6,2006,Normal,300000,2739,3.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.6536578952800483,1.0
976,2446,528320060,118,35760,CulDSac,NoRidge,2Story,10,5,1995,1996,HdBoard,1387,0,Y,3627,1,0,3,1,4,10,1,3,807,361,76,0,0,0,0,7,2006,Normal,625000,5014,4.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,50,1.0,0.0,0.0,0.0,0.0,0.4520019330084324,1.0
977,2448,528344060,78,12011,CulDSac,NoRidge,2Story,8,5,1998,1998,VinylSd,956,0,Y,1924,1,0,2,1,3,7,1,2,592,208,75,0,0,374,0,6,2006,Normal,280000,2880,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.2463356361258775,1.0
978,2450,528358030,83,10019,Inside,NoRidge,2Story,8,5,1995,1995,VinylSd,527,0,Y,2726,0,0,2,1,4,9,1,3,725,307,169,168,0,0,0,6,2006,Normal,350000,3253,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.0164840305224061,1.0
979,2451,528360050,114,17242,Inside,NoRidge,2Story,9,5,1993,1994,MetalSd,292,1393,Y,3500,1,0,3,1,4,11,1,3,959,870,86,0,0,210,0,5,2006,Normal,584500,5185,4.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,45,1.0,0.0,0.0,0.0,0.0,0.40623182873241603,1.0
980,2453,528365090,92,10120,Inside,NoRidge,2Story,8,5,1994,1994,VinylSd,740,0,Y,2526,1,0,2,1,4,8,1,3,844,309,78,0,0,0,0,12,2006,Normal,290000,3266,3.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.8156261721160263,0.0
981,2459,528439030,73,8688,Inside,Somerst,1Story,7,5,2005,2005,VinylSd,0,0,Y,1616,0,0,2,0,3,7,0,3,834,208,59,0,0,0,0,4,2006,Normal,232000,1616,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.9631242898758501,0.0
982,2466,528480110,65,8125,Inside,Somerst,2Story,6,5,2005,2005,VinylSd,0,0,Y,1716,0,0,2,1,3,7,0,2,615,0,53,0,0,0,0,2,2006,Normal,200825,1716,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.4671844250988215,1.0
983,2469,528488120,62,7500,Inside,Somerst,1Story,7,5,2005,2005,VinylSd,0,0,Y,1266,0,0,2,0,3,6,1,2,453,38,144,0,0,0,0,4,2006,Normal,176000,1266,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.4128880624193698,1.0
984,2471,531363080,74,7733,Inside,SawyerW,1Story,6,5,2005,2005,VinylSd,24,0,Y,1142,0,0,1,1,3,5,0,0,0,4,50,0,0,0,0,1,2006,Normal,139500,1166,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.17397309560328722,1.0
985,2476,531376030,65,7800,Inside,SawyerW,2Story,7,5,2005,2005,VinylSd,0,0,Y,1686,0,0,2,1,3,8,0,2,462,144,101,0,0,0,0,4,2006,Normal,184000,1686,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.006926204776391387,1.0
986,2477,531376050,74,7632,Inside,SawyerW,2Story,7,5,2005,2005,VinylSd,0,0,Y,1585,0,0,2,1,3,7,0,2,449,100,77,0,0,0,0,3,2006,Normal,184900,1585,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.35169461742043495,1.0
987,2478,531379030,70,8304,Inside,SawyerW,2Story,6,5,1997,1998,VinylSd,0,0,Y,1837,0,0,2,1,3,7,0,2,688,150,165,0,0,0,0,7,2006,Normal,187000,1837,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.5819979608058929,1.0
988,2479,531450040,65,7153,Inside,SawyerW,2Story,6,5,1992,1992,VinylSd,387,0,Y,1603,0,0,2,1,3,7,0,2,484,0,124,0,0,0,0,7,2006,Normal,175900,1990,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.17471830500289798,1.0
989,2486,532351060,70,9100,Inside,Sawyer,1Story,5,4,1962,1962,Wd Sdng,36,0,Y,988,1,0,1,0,3,6,0,2,624,0,0,0,0,0,0,7,2006,Normal,129500,1024,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20,1.0,0.0,0.0,0.0,0.0,0.9538632659241557,0.0
990,2490,532353180,88,8471,Corner,Sawyer,SLvl,6,7,1977,1995,HdBoard,506,0,Y,1212,1,0,1,0,3,6,1,2,492,292,12,0,0,0,0,7,2006,Normal,151000,1718,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,42,1.0,0.0,0.0,0.0,0.0,0.9996032898779958,0.0
991,2492,532376180,65,8450,Inside,Sawyer,1Story,5,6,1968,1968,Plywood,162,270,Y,909,0,0,1,0,3,5,0,1,294,0,155,0,0,0,0,11,2006,Normal,116000,1341,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.8441679470706731,0.0
992,2497,532378160,65,6993,Inside,Sawyer,1Story,5,7,1961,1994,HdBoard,465,0,Y,1236,0,0,1,0,3,6,1,1,288,0,0,0,0,0,0,6,2006,Normal,135000,1701,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.5254371569026262,1.0
993,2499,532476050,100,14330,Corner,Veenker,SLvl,7,4,1974,1974,WdShing,1023,497,Y,2646,1,2,2,0,3,9,4,2,550,641,100,0,0,0,800,1,2006,Normal,260000,4166,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,28,1.0,0.0,0.0,0.0,0.0,0.17280409927479923,1.0
994,2500,533110130,121,16059,Corner,NoRidge,2Story,8,5,1991,1992,HdBoard,0,0,Y,2417,0,0,2,1,4,9,1,2,462,127,82,0,0,0,0,4,2006,Normal,260000,2417,2.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.13358749798499048,1.0
995,2501,533125120,105,11025,Inside,NoRidge,2Story,8,5,1992,1993,HdBoard,1118,0,Y,2826,1,0,2,1,3,9,3,3,888,177,208,186,0,0,0,10,2006,Normal,334000,3944,3.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.6077986068557948,1.0
996,2504,533128090,89,12461,Corner,NoRidge,1Story,8,5,1994,1995,ImStucc,1456,0,Y,1624,1,0,2,0,2,5,1,3,757,0,114,192,0,0,0,7,2006,Normal,262000,3080,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.936494208406657,0.0
997,2515,533241010,114,8314,Corner,Somerst,2Story,7,5,1997,1998,Wd Sdng,0,0,Y,1694,0,0,2,1,3,6,1,1,434,0,382,0,0,110,0,11,2006,Normal,200000,1694,2.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.696346950950101,1.0
998,2516,533242030,60,7180,Inside,Somerst,1Story,8,5,2001,2002,CemntBd,0,0,Y,1568,0,0,2,0,3,6,1,2,564,0,266,0,0,0,0,9,2006,Normal,221000,1568,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.7635085561778396,0.0
999,2523,533350050,68,50271,Inside,Veenker,1Story,9,5,1981,1987,WdShing,1810,0,Y,1842,2,0,0,1,0,5,1,3,894,857,72,0,0,0,0,11,2006,Normal,385000,3652,2.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,45,1.0,0.0,0.0,0.0,0.0,0.47987503302283585,1.0
1000,2525,534126060,102,10192,Inside,NWAmes,SLvl,7,6,1968,1992,MetalSd,0,0,Y,1920,0,0,3,0,4,8,1,2,487,0,98,0,0,0,0,9,2006,Normal,170000,1920,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,42,1.0,0.0,0.0,0.0,0.0,0.6372765756677836,1.0
1001,2527,534127270,90,11700,Corner,NWAmes,2Story,6,6,1968,1968,HdBoard,404,0,Y,1416,0,0,2,1,3,7,1,2,776,0,169,0,0,119,0,5,2006,Normal,179900,1820,2.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,36,1.0,0.0,0.0,0.0,0.0,0.6087971730157733,1.0
1002,2529,534129230,80,10400,Inside,NWAmes,2Story,6,5,1972,1972,VinylSd,247,0,Y,1790,1,0,1,2,4,8,1,2,484,148,0,0,0,147,0,11,2006,Normal,165150,2037,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.7487557912245393,0.0
1003,2530,534175100,78,10140,Inside,NWAmes,1Story,7,6,1967,1967,HdBoard,553,68,Y,1334,1,0,2,0,3,7,0,2,477,0,20,35,0,264,0,4,2006,Normal,164500,1955,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,42,1.0,0.0,0.0,0.0,0.0,0.26080013415776193,1.0
1004,2531,534176250,80,9600,Inside,NWAmes,1Story,7,5,1969,1969,HdBoard,0,0,Y,1164,0,0,1,1,3,6,0,2,528,0,0,0,0,0,0,7,2006,Normal,140000,1164,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.49870786955580115,1.0
1005,2532,534201130,75,9750,Inside,NAmes,SLvl,5,5,1967,1967,VinylSd,400,480,Y,980,0,0,2,0,3,6,0,1,384,68,0,0,0,0,0,10,2006,Normal,135500,1860,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,25,1.0,0.0,0.0,0.0,0.0,0.5270650826860219,1.0
1006,2533,534201230,80,9600,Corner,NAmes,1Story,5,5,1968,1968,MetalSd,758,0,Y,1051,1,0,1,0,3,6,0,2,504,0,0,0,0,0,0,7,2006,Normal,142000,1809,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25,1.0,0.0,0.0,0.0,0.0,0.2110270627308637,1.0
1007,2534,534201250,72,8640,Inside,NAmes,2Story,5,5,1968,1968,HdBoard,361,483,Y,1770,1,0,1,1,4,7,0,2,530,0,60,0,0,270,0,6,2006,Normal,155000,2614,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25,1.0,0.0,0.0,0.0,0.0,0.4935433017089963,1.0
1008,2536,534201280,70,8400,Inside,NAmes,1Story,5,5,1968,1968,HdBoard,1016,0,Y,1052,1,0,1,1,3,5,0,1,288,356,0,0,0,0,0,11,2006,Normal,138500,2068,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,25,1.0,0.0,0.0,0.0,0.0,0.2903484480921179,1.0
1009,2537,534201300,70,8400,Inside,NAmes,SFoyer,5,6,1968,1968,HdBoard,744,0,Y,898,1,0,1,0,3,6,0,1,326,143,0,0,0,0,0,8,2006,Normal,140000,1642,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.6036762748844922,1.0
1010,2539,534202180,80,9600,Inside,NAmes,SLvl,5,7,1967,1967,MetalSd,602,402,Y,1141,1,0,1,0,3,6,0,1,568,0,78,0,0,0,0,7,2006,Normal,158000,2145,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.4585340046323836,1.0
1011,2540,534226060,71,9230,Corner,NAmes,1Story,5,8,1965,1998,MetalSd,661,0,Y,1200,1,0,1,1,1,6,0,2,884,0,64,0,0,0,0,10,2006,Normal,146000,1861,2.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,40,1.0,0.0,0.0,0.0,0.0,0.564946006750688,1.0
1012,2543,534276010,70,9100,Corner,NAmes,1Story,5,5,1958,1958,VinylSd,521,174,Y,864,1,0,1,0,3,5,0,2,624,0,0,0,0,0,0,7,2006,Normal,129900,1559,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,25,1.0,0.0,0.0,0.0,0.0,0.519879771862179,1.0
1013,2546,534403280,80,8800,Inside,NAmes,1Story,6,6,1964,1964,HdBoard,553,0,Y,1251,1,0,1,0,3,6,2,1,461,0,116,0,0,0,0,3,2006,Normal,160000,1804,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,36,1.0,0.0,0.0,0.0,0.0,0.046718466794118285,1.0
1014,2548,534403440,85,9350,Inside,NAmes,2Story,5,6,1964,1964,HdBoard,360,0,Y,1440,0,0,1,1,4,7,1,2,480,0,32,240,0,0,0,7,2006,Normal,157500,1800,1.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.5356861802283674,1.0
1015,2551,534429130,80,10800,Inside,NAmes,1Story,5,7,1960,1960,Wd Sdng,632,0,Y,1248,1,0,1,0,3,6,0,1,286,0,0,0,0,0,0,5,2006,Normal,151500,1880,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.3472219796385616,1.0
1016,2559,534455080,80,9600,Inside,NAmes,1Story,5,6,1961,1990,WdShing,915,0,Y,1433,1,0,1,0,3,7,1,2,441,144,0,205,0,0,0,6,2006,Normal,161000,2348,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.2905384136829525,1.0
1017,2561,534476100,80,9600,Inside,NAmes,1Story,5,5,1951,1951,HdBoard,996,0,Y,1216,1,0,1,0,3,7,0,1,280,0,0,0,0,0,0,5,2006,Normal,135000,2212,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25,1.0,0.0,0.0,0.0,0.0,0.643682962981984,1.0
1018,2562,534477030,89,10680,Inside,NAmes,1Story,5,3,1951,1951,Wd Sdng,756,0,N,2136,0,0,2,0,4,7,0,2,528,0,30,0,0,0,0,10,2006,Normal,137900,2892,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15,1.0,0.0,0.0,0.0,0.0,0.25491094938479364,1.0
1019,2565,534479300,82,9888,Inside,NAmes,1Story,5,6,1954,1975,MetalSd,486,0,Y,936,0,0,1,0,2,5,0,1,240,0,0,160,0,0,0,3,2006,Normal,121000,1422,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.401143042370677,1.0
1020,2569,535125060,88,14200,Corner,NAmes,2Story,7,6,1966,1966,MetalSd,445,0,Y,2157,0,0,2,1,4,8,2,2,487,105,66,0,0,0,0,5,2006,Normal,226000,2602,2.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,42,1.0,0.0,0.0,0.0,0.0,0.16582484589889646,1.0
1021,2572,535151080,109,9723,Corner,NAmes,1Story,6,7,1963,1963,MetalSd,0,0,Y,1008,0,0,1,0,2,5,0,2,430,0,0,0,0,0,0,10,2006,Normal,135000,1008,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,42,1.0,0.0,0.0,0.0,0.0,0.47978366585448384,1.0
1022,2574,535152070,70,8163,Inside,NAmes,SLvl,5,6,1959,1959,HdBoard,748,294,Y,1144,1,0,1,0,3,6,1,1,796,86,0,0,0,0,0,3,2006,Normal,143000,2186,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.2243649752344936,1.0
1023,2575,535152280,70,8400,Corner,NAmes,1Story,5,5,1957,1957,BrkFace,623,0,Y,1364,0,0,1,1,3,6,1,1,331,0,60,0,0,0,0,3,2006,Normal,132000,1987,1.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,25,1.0,0.0,0.0,0.0,0.0,0.9491781806573272,0.0
1024,2576,535176050,80,11600,Inside,NAmes,1Story,6,5,1960,1960,Wd Sdng,565,0,Y,1383,0,0,1,1,3,7,0,1,292,0,45,0,0,0,0,4,2006,Normal,145250,1948,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.05814636894501746,1.0
1025,2578,535178100,125,10000,Corner,NAmes,SLvl,5,6,1956,1956,Wd Sdng,678,281,Y,1370,1,0,1,0,3,6,1,1,300,191,0,0,0,120,0,2,2006,Normal,148000,2329,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.502315561985597,1.0
1026,2579,535179050,69,14850,Inside,NAmes,1Story,5,5,1957,1957,Wd Sdng,895,0,Y,1092,1,0,1,0,2,6,1,1,299,268,0,0,0,122,0,5,2006,Normal,141000,1987,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,25,1.0,0.0,0.0,0.0,0.0,0.2248971490189433,1.0
1027,2580,535180020,72,10152,Inside,NAmes,1Story,6,6,1956,1994,Wd Sdng,914,0,Y,1124,1,0,1,0,3,6,1,1,353,0,211,180,0,142,0,5,2006,Normal,153000,2038,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,36,1.0,0.0,0.0,0.0,0.0,0.6082422835752368,1.0
1028,2581,535180070,72,10011,Inside,NAmes,1Story,5,6,1957,1996,HdBoard,360,0,Y,1236,0,1,1,0,2,6,1,1,447,0,0,0,0,0,0,5,2006,Normal,134450,1596,1.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.7822323234286159,0.0
1029,2584,535303050,75,11310,Inside,NAmes,1Story,6,5,1954,1954,Wd Sdng,0,0,Y,1375,0,0,1,0,2,5,1,2,451,0,30,0,0,0,0,6,2006,Normal,140000,1375,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.40281223435886204,1.0
1030,2585,535304020,66,12778,Inside,NAmes,1Story,5,6,1952,2003,MetalSd,658,0,Y,1008,1,0,1,0,2,4,0,1,280,0,154,0,0,0,0,1,2006,Normal,139500,1666,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.903769584139809,0.0
1031,2586,535305120,75,10170,Corner,NAmes,1Story,6,6,1951,1951,Wd Sdng,0,0,Y,1575,0,0,1,1,2,5,1,2,400,0,0,0,0,0,0,6,2006,Normal,155000,1575,1.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,36,1.0,0.0,0.0,0.0,0.0,0.3972452851012349,1.0
1032,2587,535325130,55,7700,Inside,NAmes,SLvl,5,7,1956,1956,VinylSd,271,0,Y,1145,0,0,1,0,3,6,0,2,684,0,0,0,0,0,0,9,2006,Normal,127000,1416,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.6192109996918589,1.0
1033,2588,535325340,65,11050,Inside,NAmes,1Story,5,5,1956,1956,Wd Sdng,488,0,Y,1005,0,0,1,0,2,6,1,1,319,0,0,0,0,288,0,7,2006,Normal,133500,1493,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25,1.0,0.0,0.0,0.0,0.0,0.03924502618610859,1.0
1034,2589,535325350,80,13600,Inside,NAmes,1Story,5,6,1955,1955,HdBoard,144,912,Y,1056,1,0,1,1,3,6,0,1,300,0,0,0,0,0,0,11,2006,Normal,125000,2112,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.350098225986585,1.0
1035,2590,535325450,85,15428,Inside,NAmes,1Story,5,6,1951,1991,MetalSd,741,0,Y,884,1,0,1,0,2,4,0,1,270,0,0,0,0,195,0,6,2006,Normal,142000,1625,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.5754702761769295,1.0
1036,2592,535327210,70,13300,Inside,NAmes,1Story,5,5,1956,2001,Wd Sdng,494,0,Y,1384,1,0,1,0,2,6,0,2,896,75,0,0,323,0,0,6,2006,Normal,159000,1878,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,25,1.0,0.0,0.0,0.0,0.0,0.1869703005068004,1.0
1037,2597,535376090,90,5400,Inside,OldTown,1Story,5,7,1954,2000,MetalSd,415,0,Y,833,0,0,1,0,2,4,0,1,326,0,0,0,0,0,0,8,2006,Normal,117000,1248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35,1.0,0.0,0.0,0.0,0.0,0.1084070906508714,1.0
1038,2608,535402070,85,13400,Inside,NAmes,SLvl,5,5,1966,1966,VinylSd,516,128,Y,1086,1,0,1,0,3,6,1,2,484,0,0,0,0,0,0,6,2006,Normal,159950,1730,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,25,1.0,0.0,0.0,0.0,0.0,0.008211331907659769,1.0
1039,2609,535402100,83,10184,Inside,NAmes,SLvl,6,5,1963,1963,HdBoard,580,0,Y,1146,0,1,1,0,3,6,1,1,294,345,75,0,0,0,0,6,2006,Normal,165000,1726,1.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.423753060400486,1.0
1040,2610,535402220,77,9786,Inside,NAmes,1.5Fin,6,7,1962,1981,Wd Sdng,600,0,Y,1734,0,0,1,1,3,7,1,2,440,0,0,0,0,128,0,6,2006,Normal,159000,2334,1.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,42,1.0,0.0,0.0,0.0,0.0,0.7789759649895132,0.0
1041,2611,535402230,77,9510,Inside,NAmes,1Story,6,5,1962,1985,HdBoard,701,0,Y,1207,0,0,1,1,3,6,0,1,264,0,240,0,0,0,0,5,2006,Normal,147000,1908,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30,1.0,0.0,0.0,0.0,0.0,0.6450557948555797,1.0
1042,2613,535403150,79,8910,Corner,NAmes,1Story,6,6,1959,1959,BrkFace,655,0,Y,1194,0,1,1,0,3,6,1,2,539,0,0,192,0,0,0,7,2006,Normal,159500,1849,1.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,36,1.0,0.0,0.0,0.0,0.0,0.9170888897497207,0.0
